date,sentiment_mean,sentiment_std,post_count,sentiment_net,sentiment_diff,sentiment_activity
2022-10-10,0.1596113,0.4447342,28,16,0.35889065,28
2022-10-11,0.12429019,0.612031,24,8,0.20307793,24
2022-10-12,0.33628705,0.5344392,28,12,0.6292323,28
2022-10-13,0.35864267,0.4819221,29,15,0.74419063,29
2022-10-14,0.26170886,0.5911386,15,9,0.4427192,15
2022-10-15,0.56804204,0.3907972,8,8,1.4535431,8
2022-10-16,0.61983746,0.28459355,7,7,2.1779666,7
2022-10-17,0.39113498,0.5010017,20,12,0.78070426,20
2022-10-18,0.29450604,0.56599253,34,18,0.5203346,34
2022-10-19,0.22441922,0.5480706,19,9,0.40947062,19
2022-10-20,0.4865471,0.38214937,12,12,1.2731823,12
2022-10-21,0.1894481,0.6130033,39,19,0.30904856,39
2022-10-22,0.86191076,0.022832274,3,3,37.748013,3
2022-10-23,-0.0064069927,0.66459036,7,1,-0.009640499,7
2022-10-24,0.37041312,0.5153714,32,16,0.7187291,32
2022-10-25,0.26298067,0.5445401,39,23,0.48293996,39
2022-10-26,0.27399796,0.49741206,28,14,0.5508459,28
2022-10-27,0.07830436,0.53563577,41,13,0.14618929,41
2022-10-28,0.07049725,0.61507624,66,14,0.11461528,66
2022-10-29,0.7192946,0.2839703,6,6,2.5329833,6
2022-10-30,0.29401806,0.38146532,6,6,0.77075756,6
2022-10-31,0.27597508,0.4632363,50,34,0.59575313,50
2022-11-01,0.28492856,0.5118104,23,9,0.55670613,23
2022-11-02,0.28474748,0.50238824,27,21,0.5667866,27
2022-11-03,0.23214924,0.5002005,23,13,0.46411142,23
2022-11-04,0.17460603,0.5362993,24,2,0.3255751,24
2022-11-05,0.39171767,0.40412837,5,5,0.96928775,5
2022-11-06,0.075457886,0.57869464,10,2,0.13039304,10
2022-11-07,0.12991755,0.4496344,62,30,0.28893974,62
2022-11-08,0.35090962,0.48012736,25,13,0.73086625,25
2022-11-09,0.36932296,0.43263644,21,15,0.8536546,21
2022-11-10,0.04783136,0.50199956,39,11,0.09528149,39
2022-11-11,0.3091579,0.5599374,20,10,0.5521284,20
2022-11-12,0.27694738,0.7195477,2,0,0.38489038,2
2022-11-13,0.23942438,0.47711566,5,3,0.50181514,5
2022-11-14,0.29373688,0.45140815,26,18,0.65071094,26
2022-11-15,0.6855094,0.35361993,26,24,1.938543,26
2022-11-16,0.48511285,0.41428915,22,18,1.1709495,22
2022-11-17,0.1833054,0.52118784,14,6,0.3517063,14
2022-11-18,0.55797267,0.38703635,26,24,1.4416506,26
2022-11-19,0.5427732,0.48555645,9,7,1.1178352,9
2022-11-20,0.36503333,0.73272866,8,4,0.4981828,8
2022-11-21,0.3999243,0.47458908,19,11,0.8426731,19
2022-11-22,0.52550584,0.40088436,23,19,1.3108631,23
2022-11-23,0.17065829,0.47656992,31,21,0.3580963,31
2022-11-24,0.20971753,0.4453276,18,12,0.47092757,18
2022-11-25,0.3281568,0.50013053,33,21,0.656141,33
2022-11-26,0.24578859,0.63288856,11,7,0.38835937,11
2022-11-27,0.6010621,0.26679787,5,5,2.252866,5
2022-11-28,0.23933178,0.3841302,52,46,0.62304693,52
2022-11-29,0.3413833,0.42845473,64,46,0.7967761,64
2022-11-30,0.32571337,0.42809978,53,37,0.7608334,53
2022-12-01,0.45819715,0.3125274,38,36,1.4660976,38
2022-12-02,0.4776435,0.45391595,26,22,1.0522707,26
2022-12-03,0.41495526,0.48300704,9,7,0.8591063,9
2022-12-04,0.52710044,0.38423046,13,9,1.3718305,13
2022-12-05,0.31806996,0.5021985,35,19,0.63335377,35
2022-12-06,0.2783215,0.53413075,43,21,0.52107275,43
2022-12-07,0.2410446,0.47045633,43,25,0.5123623,43
2022-12-08,0.2584187,0.5696375,22,12,0.45365387,22
2022-12-09,0.34970975,0.4962787,25,13,0.70466256,25
2022-12-10,0.69487405,0.31352103,4,4,2.2163484,4
2022-12-11,0.37037677,0.513646,10,6,0.72107255,10
2022-12-12,-0.016685337,0.4726256,16,2,-0.03530342,16
2022-12-13,0.20733826,0.58743453,27,13,0.3529549,27
2022-12-14,0.3919064,0.5296368,16,12,0.7399517,16
2022-12-15,0.43165302,0.44540414,21,17,0.96912444,21
2022-12-16,0.38889685,0.4607495,22,14,0.8440508,22
2022-12-17,0.56425446,0.3888183,6,6,1.4511997,6
2022-12-18,0.68937165,0.21437226,5,5,3.2157538,5
2022-12-19,0.32455283,0.5837221,23,13,0.55600476,23
2022-12-20,0.4886691,0.3841076,20,16,1.272216,20
2022-12-21,0.4047778,0.5278339,24,12,0.7668644,24
2022-12-22,0.27167305,0.6153918,21,9,0.44146284,21
2022-12-23,0.46341163,0.47702894,13,11,0.9714519,13
2022-12-24,0.5574056,0.44399023,5,5,1.2554427,5
2022-12-25,0.26142275,0.6078257,8,4,0.4300942,8
2022-12-26,0.18263783,0.59597486,11,3,0.3064517,11
2022-12-27,0.27450868,0.43883163,27,17,0.625543,27
2022-12-28,0.298835,0.46827298,27,15,0.63816273,27
2022-12-29,0.2596025,0.5928464,29,13,0.43789092,29
2022-12-30,0.43844014,0.52133644,22,14,0.8409911,22
2022-12-31,0.55977833,0.6364168,6,4,0.8795768,6
2023-01-01,0.5060345,0.29280752,4,4,1.7282095,4
2023-01-02,0.3983029,0.60965776,9,3,0.653321,9
2023-01-03,0.23691483,0.45500356,40,32,0.5206867,40
2023-01-04,0.119372934,0.53075254,42,14,0.22491217,42
2023-01-05,0.19865875,0.57236296,25,9,0.34708464,25
2023-01-06,0.19636479,0.52822846,20,6,0.37174144,20
2023-01-07,0.56124395,0.32955638,8,6,1.7030234,8
2023-01-08,0.15055099,0.67021936,5,1,0.22462909,5
2023-01-09,0.19575231,0.5724292,33,15,0.34196714,33
2023-01-10,0.2636881,0.5200971,34,20,0.5069968,34
2023-01-11,0.44721714,0.47445956,35,29,0.94258016,35
2023-01-12,0.28770012,0.61858165,26,10,0.46509567,26
2023-01-13,0.4128816,0.3514519,24,24,1.174785,24
2023-01-14,0.51648736,0.52745354,11,7,0.97920734,11
2023-01-15,0.365599,0.47933346,6,4,0.76272213,6
2023-01-16,0.586391,0.57555234,9,7,1.01883,9
2023-01-17,0.41780862,0.46213287,39,29,0.9040857,39
2023-01-18,0.22325794,0.6130098,37,17,0.364199,37
2023-01-19,0.48766077,0.41280863,11,9,1.1813211,11
2023-01-20,0.5342122,0.33859897,17,15,1.5777088,17
2023-01-21,0.550826,0.33415133,10,10,1.6484278,10
2023-01-22,0.5039826,0.5546472,5,3,0.9086527,5
2023-01-23,0.2283632,0.66963357,28,8,0.3410266,28
2023-01-24,0.31513855,0.5882129,22,10,0.535755,22
2023-01-25,0.2464898,0.5629189,15,7,0.4378772,15
2023-01-26,0.30766883,0.39457288,16,14,0.7797496,16
2023-01-27,0.37668064,0.60869426,25,15,0.6188329,25
2023-01-28,0.6944514,0.087050356,2,2,7.977491,2
2023-01-29,0.35386714,0.5999747,12,8,0.58980244,12
2023-01-30,0.29029232,0.49885455,53,31,0.5819166,53
2023-01-31,0.2580759,0.5596884,33,19,0.46110556,33
2023-02-01,0.18541011,0.51788825,35,9,0.35801113,35
2023-02-02,0.23478743,0.47430176,59,31,0.49501595,59
2023-02-03,0.23945516,0.50699854,73,43,0.47229856,73
2023-02-04,0.7255753,0.2143357,5,5,3.385213,5
2023-02-05,-0.13197164,0.54703736,7,-3,-0.2412475,7
2023-02-06,0.48045498,0.41129315,20,14,1.1681541,20
2023-02-07,0.42031512,0.6307666,18,10,0.66635495,18
2023-02-08,0.49320078,0.35744616,24,20,1.3797865,24
2023-02-09,0.46289963,0.34892592,13,13,1.3266377,13
2023-02-10,0.3576045,0.6918901,21,11,0.5168508,21
2023-02-11,0.5680116,0.48038316,7,3,1.1824111,7
2023-02-12,0.54205525,0.4455863,8,6,1.2164961,8
2023-02-13,0.034070782,0.6985138,14,2,0.048776034,14
2023-02-14,0.29141635,0.63533443,23,11,0.45868108,23
2023-02-15,0.4759083,0.4190338,26,20,1.135725,26
2023-02-16,0.5842725,0.30765837,18,16,1.8990889,18
2023-02-17,0.48851585,0.4403074,16,10,1.1094856,16
2023-02-18,0.26370302,0.6549504,6,2,0.4026299,6
2023-02-19,0.58575165,0.35209858,9,9,1.6635965,9
2023-02-20,0.5370499,0.5219701,12,10,1.0288881,12
2023-02-21,0.49083716,0.33427605,13,13,1.4683542,13
2023-02-22,0.36678973,0.45640692,16,14,0.8036445,16
2023-02-23,0.41682225,0.5971949,18,10,0.6979657,18
2023-02-24,0.4655591,0.48853353,19,13,0.9529707,19
2023-02-25,0.83664083,0.07772088,7,7,10.764547,7
2023-02-26,0.7335793,0.05683534,5,5,12.906871,5
2023-02-27,0.2924217,0.6039104,21,11,0.4842129,21
2023-02-28,0.36494592,0.50071174,23,17,0.72885287,23
2023-03-01,0.3874332,0.6372576,21,13,0.60796857,21
2023-03-02,0.5275461,0.4439622,23,17,1.1882654,23
2023-03-03,0.29166844,0.558088,34,14,0.5226199,34
2023-03-04,0.27628797,0.6505704,10,2,0.4246851,10
2023-03-05,0.39526695,0.43775833,10,8,0.90293205,10
2023-03-06,0.047528055,0.6768333,43,5,0.07022111,43
2023-03-07,0.51241577,0.45646325,16,14,1.1225759,16
2023-03-08,0.150446,0.661299,17,5,0.22750038,17
2023-03-09,0.506713,0.43799496,22,18,1.1568896,22
2023-03-10,0.20709106,0.57399946,20,10,0.3607855,20
2023-03-11,0.4658285,0.3527587,5,5,1.3205264,5
2023-03-12,0.60504687,0.39807022,7,5,1.5199462,7
2023-03-13,0.53016126,0.4155252,22,14,1.2758793,22
2023-03-14,0.39419016,0.3530027,15,15,1.1166743,15
2023-03-15,0.35341418,0.38430554,22,14,0.91961527,22
2023-03-16,0.32095316,0.47676402,27,13,0.6731894,27
2023-03-17,0.26155594,0.6031085,16,4,0.43367898,16
2023-03-18,0.84084266,0.1101719,7,7,7.632028,7
2023-03-19,0.58463037,0.5711501,8,6,1.0236001,8
2023-03-20,0.16444352,0.52676,4,0,0.3121786,4
2023-03-21,0.45901877,0.44472215,15,11,1.0321449,15
2023-03-22,0.3120279,0.44688788,15,13,0.6982225,15
2023-03-23,0.25008363,0.5558204,37,11,0.4499352,37
2023-03-24,0.39566296,0.44720045,20,14,0.8847533,20
2023-03-25,0.2690998,0.6460125,8,4,0.41655445,8
2023-03-26,0.40933535,0.54131633,7,5,0.7561837,7
2023-03-27,0.4498529,0.571295,13,7,0.7874252,13
2023-03-28,0.47012192,0.48293054,21,15,0.9734753,21
2023-03-29,0.49460733,0.4555786,25,21,1.0856661,25
2023-03-30,0.45757115,0.4888843,25,17,0.93594784,25
2023-03-31,0.35470372,0.60298747,28,14,0.58824295,28
2023-04-01,0.7908388,0.15825385,5,5,4.997248,5
2023-04-02,0.72416717,0.1540162,6,6,4.701859,6
2023-04-03,0.5321472,0.4877102,22,18,1.0911113,22
2023-04-04,0.5656761,0.48386627,20,16,1.1690729,20
2023-04-05,0.09617546,0.631596,32,10,0.15227345,32
2023-04-06,0.38722703,0.4646102,25,19,0.83344316,25
2023-04-07,0.65871286,0.2892096,8,8,2.2776234,8
2023-04-08,0.51632947,0.44529122,7,7,1.1595294,7
2023-04-09,0.4400802,0.6096648,7,5,0.7218384,7
2023-04-10,0.21127036,0.4499349,32,18,0.46955657,32
2023-04-11,0.4413187,0.4220598,22,18,1.0456282,22
2023-04-12,0.3980982,0.48270825,22,20,0.8247163,22
2023-04-13,0.17303567,0.5992622,30,14,0.28874737,30
2023-04-14,0.40825525,0.6445925,15,7,0.633353,15
2023-04-15,0.301727,0.6666535,5,3,0.45259875,5
2023-04-16,0.35175544,0.6513007,13,9,0.5400806,13
2023-04-17,0.22364104,0.61032724,43,19,0.36642748,43
2023-04-18,0.3421834,0.53174263,37,23,0.643512,37
2023-04-19,0.66261613,0.25592753,28,26,2.589067,28
2023-04-20,0.1323314,0.7576988,19,5,0.17464885,19
2023-04-21,0.38778964,0.5428247,21,15,0.7143907,21
2023-04-22,0.38538793,0.654822,4,2,0.5885376,4
2023-04-23,0.76351315,0.17995423,7,7,4.242795,7
2023-04-24,0.4404419,0.40662038,17,11,1.0831745,17
2023-04-25,0.3716769,0.45770764,19,15,0.8120381,19
2023-04-26,0.50663716,0.5164763,15,13,0.9809476,15
2023-04-27,0.28295976,0.64285743,14,8,0.44015872,14
2023-04-28,0.41828844,0.58864415,14,6,0.71059525,14
2023-04-29,0.67354435,0.23331358,5,5,2.8868508,5
2023-04-30,0.6508706,0.2826422,12,10,2.3027995,12
2023-05-01,0.45370814,0.41386318,24,20,1.096273,24
2023-05-02,0.5103822,0.3503422,23,21,1.4568062,23
2023-05-03,0.36859873,0.53069687,30,20,0.69455475,30
2023-05-04,0.14560573,0.6180904,54,20,0.23557313,54
2023-05-05,0.10625868,0.63991815,68,10,0.16605017,68
2023-05-06,0.3298271,0.7438731,12,4,0.443391,12
2023-05-07,0.4119102,0.43081483,5,3,0.9561167,5
2023-05-08,0.5087692,0.3916219,19,15,1.2991304,19
2023-05-09,0.56937057,0.45667866,19,15,1.2467613,19
2023-05-10,0.27375507,0.6333677,19,7,0.4322207,19
2023-05-11,0.6021726,0.32008207,20,16,1.8813009,20
2023-05-12,0.2899409,0.47831374,16,8,0.6061717,16
2023-05-13,0.25218812,0.46439704,3,1,0.543043,3
2023-05-14,0.5402626,0.41335326,5,5,1.3070207,5
2023-05-15,0.49785683,0.370172,14,10,1.3449302,14
2023-05-16,0.5375859,0.37038013,14,12,1.4514397,14
2023-05-17,0.44481817,0.53711826,24,16,0.8281553,24
2023-05-18,0.52432996,0.49687833,23,17,1.055246,23
2023-05-19,0.4875103,0.44980583,25,19,1.0838214,25
2023-05-20,0.80864567,0.067179464,3,3,12.036918,3
2023-05-21,0.4725284,0.39266977,10,6,1.2033705,10
2023-05-22,0.32540798,0.5509242,26,16,0.5906573,26
2023-05-23,0.4345676,0.39039832,8,6,1.1131362,8
2023-05-24,0.4119858,0.54833066,4,2,0.7513442,4
2023-05-25,0.7162286,0.19905649,7,7,3.5980992,7
2023-05-26,0.41491818,0.5663315,4,0,0.73264056,4
2023-05-27,0.85262865,0.0,1,1,852628.6,1
2023-05-28,0.7839271,0.063435435,5,5,12.357679,5
2023-05-29,0.73243123,0.17594507,3,3,4.1628165,3
2023-05-30,0.3710458,0.3617175,10,8,1.025786,10
2023-05-31,0.34158632,0.47650254,23,17,0.71686,23
2023-06-01,0.4152278,0.614454,34,22,0.67576605,34
2023-06-02,0.5676506,0.46103224,46,36,1.2312574,46
2023-06-03,0.7392615,0.4105833,9,7,1.8005109,9
2023-06-04,0.5415109,0.3599422,11,7,1.5044342,11
2023-06-05,0.2945885,0.5287476,89,31,0.55714285,89
2023-06-06,0.45832786,0.5042286,79,55,0.9089666,79
2023-06-07,0.47540826,0.5774091,28,18,0.8233459,28
2023-06-08,0.50553465,0.4150595,32,24,1.2179781,32
2023-06-09,0.60497284,0.31201288,19,17,1.9389292,19
2023-06-10,0.8343817,0.06352565,5,5,13.134358,5
2023-06-11,0.4621598,0.37237567,5,5,1.2411084,5
2023-06-12,0.33288047,0.5762349,15,7,0.5776809,15
2023-06-13,0.39044675,0.49198976,40,28,0.79360586,40
2023-06-14,0.20866586,0.57839286,31,11,0.36076775,31
2023-06-15,0.50375885,0.5457569,15,9,0.92304456,15
2023-06-16,0.57436913,0.37491962,15,13,1.5319753,15
2023-06-17,0.118072204,0.63575256,6,0,0.18572009,6
2023-06-18,0.79516715,0.1426288,8,8,5.5750422,8
2023-06-19,0.8057611,0.0975871,6,6,8.256756,6
2023-06-20,0.140323,0.6068012,19,5,0.23124997,19
2023-06-21,0.41868514,0.52369183,20,12,0.7994861,20
2023-06-22,0.59377974,0.50666237,11,9,1.1719413,11
2023-06-23,0.47892633,0.53465074,20,14,0.89577246,20
2023-06-24,0.5397966,0.4246356,6,4,1.2711966,6
2023-06-25,0.66840816,0.18515751,9,9,3.609924,9
2023-06-26,0.31274715,0.5732607,20,10,0.5455573,20
2023-06-27,0.1964547,0.5503621,15,7,0.3569547,15
2023-06-28,0.22905609,0.5791761,25,11,0.39548537,25
2023-06-29,0.21714197,0.6654711,30,12,0.32629764,30
2023-06-30,0.0668142,0.6729798,61,3,0.09928099,61
2023-07-01,0.24199812,0.6092532,6,2,0.39720383,6
2023-07-02,0.3503664,0.72231114,9,5,0.48506233,9
2023-07-03,0.2921791,0.60818785,29,17,0.48040852,29
2023-07-04,0.5859922,0.39052677,10,8,1.5005136,10
2023-07-05,0.35579723,0.48986536,22,18,0.72631484,22
2023-07-06,0.2626052,0.6097434,12,6,0.43068075,12
2023-07-07,0.4427446,0.48534656,19,15,0.9122217,19
2023-07-08,0.7190972,0.35428125,6,6,2.0297296,6
2023-07-09,0.29729858,0.3176831,3,3,0.93583083,3
2023-07-10,0.13195233,0.5851366,19,9,0.2255065,19
2023-07-11,0.29126987,0.609031,28,12,0.4782505,28
2023-07-12,0.2358967,0.68019986,10,4,0.34680447,10
2023-07-13,0.44173053,0.4934737,16,10,0.89514315,16
2023-07-14,0.4701084,0.5486924,18,12,0.8567779,18
2023-07-15,0.6227543,0.216913,6,6,2.870973,6
2023-07-16,0.49585095,0.35919535,6,6,1.3804454,6
2023-07-17,0.11599798,0.7133337,23,7,0.16261366,23
2023-07-18,0.40574482,0.6327531,17,11,0.6412362,17
2023-07-19,0.41113523,0.51952475,22,14,0.7913664,22
2023-07-20,0.13305168,0.6516348,18,6,0.20418103,18
2023-07-21,0.6805303,0.3440562,17,15,1.9779569,17
2023-07-22,0.8711531,0.0009460703,2,2,919.83997,2
2023-07-23,0.5389479,0.4249833,6,6,1.2681595,6
2023-07-24,0.41254255,0.5030877,22,16,0.8200195,22
2023-07-25,0.38567406,0.47077096,21,15,0.81923753,21
2023-07-26,0.37695697,0.55732983,21,13,0.6763612,21
2023-07-27,0.6667098,0.4077879,17,15,1.6349385,17
2023-07-28,0.39781252,0.56806314,28,14,0.70029503,28
2023-07-29,0.6091964,0.39906353,5,5,1.5265611,5
2023-07-30,0.1410694,0.73302245,11,3,0.19244868,11
2023-07-31,0.2833596,0.6537476,36,10,0.43343812,36
2023-08-01,0.43765724,0.6071917,17,9,0.72078806,17
2023-08-02,0.41623533,0.5026696,18,14,0.82804793,18
2023-08-03,0.06289798,0.53743047,44,16,0.11703442,44
2023-08-04,0.20344926,0.5221701,44,12,0.38962182,44
2023-08-05,0.21861921,0.61752623,9,5,0.35402358,9
2023-08-06,0.51590675,0.2457894,7,7,2.0989704,7
2023-08-07,0.2318443,0.6480996,28,12,0.35772887,28
2023-08-08,0.53353256,0.33004045,14,12,1.6165622,14
2023-08-09,0.50202316,0.43589944,33,27,1.1516923,33
2023-08-10,0.5779082,0.39014342,14,12,1.4812673,14
2023-08-11,0.3494337,0.41050264,21,13,0.85123163,21
2023-08-12,0.4666309,0.47404173,6,4,0.9843646,6
2023-08-13,0.7927175,0.17024691,6,6,4.656254,6
2023-08-14,0.30386508,0.68559474,24,12,0.4432132,24
2023-08-15,0.35371193,0.57585925,20,12,0.61423224,20
2023-08-16,0.43346357,0.67217386,14,8,0.64486724,14
2023-08-17,0.58930814,0.34857264,19,19,1.6906273,19
2023-08-18,0.8053198,0.14962487,14,14,5.382223,14
2023-08-19,0.7342883,0.2398933,9,9,3.0608826,9
2023-08-20,0.70493615,0.18197745,5,5,3.8737342,5
2023-08-21,0.6741994,0.2743822,21,21,2.4571452,21
2023-08-22,0.5054661,0.42424706,20,12,1.19144,20
2023-08-23,0.59481573,0.35476375,18,16,1.6766483,18
2023-08-24,0.5025791,0.481549,25,21,1.0436696,25
2023-08-25,0.54736394,0.46426734,12,8,1.1789818,12
2023-08-26,0.41691434,0.64842176,9,5,0.64296687,9
2023-08-27,0.6393481,0.6086947,8,6,1.0503575,8
2023-08-28,0.45060915,0.37655672,21,19,1.1966535,21
2023-08-29,0.5641617,0.51580596,18,12,1.0937458,18
2023-08-30,0.46415764,0.45782676,26,18,1.0138259,26
2023-08-31,0.4717138,0.4901624,23,17,0.9623603,23
2023-09-01,0.54350096,0.5116824,22,16,1.0621821,22
2023-09-02,0.5862387,0.26596335,6,6,2.2042003,6
2023-09-03,0.8087325,0.05886958,2,2,13.737465,2
2023-09-04,0.50810385,0.4136205,7,7,1.228427,7
2023-09-05,0.4880152,0.5461571,23,17,0.89354193,23
2023-09-06,0.37559226,0.4029688,51,45,0.93206054,51
2023-09-07,0.24923503,0.39074546,67,47,0.6378433,67
2023-09-08,0.3041269,0.49855256,92,50,0.6100185,92
2023-09-09,0.4104828,0.4772669,9,3,0.86006784,9
2023-09-10,0.5911404,0.39300108,14,12,1.504166,14
2023-09-11,0.3016438,0.59096384,73,29,0.5104259,73
2023-09-12,0.3986293,0.48039505,85,63,0.82979304,85
2023-09-13,0.39873827,0.49795362,67,43,0.80075216,67
2023-09-14,0.4725352,0.41987646,47,33,1.1254121,47
2023-09-15,0.38436198,0.45222437,37,25,0.8499346,37
2023-09-16,0.52118015,0.5205588,8,6,1.0011917,8
2023-09-17,0.29257104,0.6392533,11,3,0.4576755,11
2023-09-18,0.16249616,0.5623716,40,14,0.2889475,40
2023-09-19,0.1759239,0.61597383,28,6,0.28560242,28
2023-09-20,0.45622173,0.52592325,36,24,0.86746657,36
2023-09-21,0.30975756,0.5383833,30,20,0.5753465,30
2023-09-22,0.43115443,0.5197807,43,31,0.8294914,43
2023-09-23,0.6590232,0.23055959,13,13,2.8583517,13
2023-09-24,0.6132471,0.41122812,19,13,1.491254,19
2023-09-25,0.3092544,0.5078003,23,17,0.60900676,23
2023-09-26,0.5277599,0.4568044,19,13,1.1553277,19
2023-09-27,0.39441407,0.5089324,17,9,0.7749817,17
2023-09-28,0.30328166,0.5185808,41,27,0.584829,41
2023-09-29,0.60067594,0.4027212,29,23,1.4915391,29
2023-09-30,0.51725703,0.3944668,14,10,1.3112782,14
2023-10-01,0.58737254,0.40804222,11,9,1.439486,11
2023-10-02,0.55404615,0.40821987,22,16,1.3572215,22
2023-10-03,0.39264575,0.50372446,24,20,0.7794836,24
2023-10-04,0.37486738,0.50545263,60,40,0.7416454,60
2023-10-05,0.49758884,0.5398518,26,20,0.9217121,26
2023-10-06,0.36518967,0.55175936,24,18,0.6618628,24
2023-10-07,0.5145456,0.36657542,6,6,1.4036517,6
2023-10-08,0.47232458,0.31477213,8,8,1.5005238,8
2023-10-09,0.2680385,0.62978166,23,13,0.42560476,23
2023-10-10,0.29798025,0.4548907,21,13,0.65505755,21
2023-10-11,0.3658975,0.5571245,23,13,0.65675956,23
2023-10-12,0.45911914,0.44572642,13,9,1.0300446,13
2023-10-13,0.48398864,0.49753383,23,15,0.9727734,23
2023-10-14,0.6349814,0.36565983,9,9,1.736531,9
2023-10-15,0.39887992,0.6413641,20,10,0.6219233,20
2023-10-16,0.17551892,0.6350939,27,7,0.2763664,27
2023-10-17,0.16622525,0.5254082,18,10,0.31637293,18
2023-10-18,0.6506474,0.28491825,15,15,2.2836204,15
2023-10-19,0.4560374,0.53554684,26,18,0.85153437,26
2023-10-20,0.44121054,0.55199945,23,15,0.79929376,23
2023-10-21,0.58842224,0.46886525,11,7,1.2549895,11
2023-10-22,0.50878614,0.41253284,10,8,1.2333198,10
2023-10-23,0.24172573,0.54450995,34,16,0.4439318,34
2023-10-24,0.3700974,0.53890955,33,17,0.68675107,33
2023-10-25,0.3835771,0.47570297,27,13,0.8063357,27
2023-10-26,0.41488862,0.39752814,28,26,1.0436684,28
2023-10-27,0.48283878,0.55048585,32,22,0.87711227,32
2023-10-28,0.39954498,0.56180793,9,7,0.7111759,9
2023-10-29,0.5223731,0.4683936,19,13,1.1152414,19
2023-10-30,0.36760575,0.51035273,49,33,0.72029597,49
2023-10-31,0.34803283,0.48042303,41,23,0.7244284,41
